,ActorCountry,MentionsCountry,avg_tone,stddev_tone,count,avg_conf,avg_weighted_tone,std_weighted_tone
239,Bulgaria,Sierra Leone,-2.0896187712847,4.486488803018707,43,40.46511627906977,-1.70579852788396,6.061110688385006
240,Spain,Slovenia,1.1245912552745856,3.4669787569574764,82,38.53658536585366,0.847951854118835,4.148042302766093
241,Iraq,Kazakhstan,-4.102760907398153,3.371624954004125,250,42.84,-4.117459235617106,5.4686193891494215
242,Oman,South Korea,1.6537828487158428,3.5500059467319742,375,50.21333333333333,1.4251256813238773,4.738104345068774
243,Australia,British Indian Ocean Territory,-1.228252170279794,3.565320323823597,139,41.36690647482014,-2.03670218876851,6.4504485958533335
244,Kyrgyzstan,Kenya,-5.105238207632468,2.766553299546905,96,33.229166666666664,-4.798914292639394,4.946047255751172
245,Portugal,United Arab Emirates,-0.44481133212547563,4.593347108678989,802,42.85536159600998,-0.13237157912535621,5.666051584734055
246,Malaysia,Mexico,-3.4800791403254903,3.214185538134342,249,38.63453815261044,-3.019978784366554,4.504956833972849
247,Argentina,Montenegro,-1.1636085581546427,2.6495159486562625,134,33.208955223880594,-0.9484831784582693,3.127603688817228
248,Albania,Belgium,-1.9684833264505375,2.9069644758544584,112,34.19642857142857,-2.2191224482043315,4.887788779591609
249,Libya,Bahrain,-3.62279296396216,4.024815134479562,431,39.02552204176334,-3.752990916799322,5.455507249424359
250,Ethiopia,Norway,-5.01896297411486,3.8183947578408413,215,49.02325581395349,-4.850443635847609,5.159419296752842
251,South Sudan,Azerbaijan,-5.523032602623,4.347700436635856,226,49.24778761061947,-5.203068135990605,5.634729638944809
252,Czech Republic,Qatar,-2.9015789636606715,3.51576002615035,477,32.662473794549264,-2.9914343159756553,5.323659401384376
253,Chad,Brunei,-4.713703447433981,3.7456037435438088,153,34.967320261437905,-5.1674421893747,6.214020891782953
254,Maldives,Guyana,-3.8212680485591126,3.4965149504490074,210,60.57142857142857,-3.9630775384696357,4.692452946216863
255,Vanuatu,Thailand,-3.879974340641027,3.2955313721687354,100,43.5,-3.278154312872004,5.030738281905118
256,Belgium,Swaziland,0.4954932475932178,3.1613954128187047,18,53.888888888888886,0.5496374330394005,4.523911254435588
257,Sierra Leone,Lebanon,-3.0411640627841643,3.517629337046102,142,45.28169014084507,-2.9131042482773757,4.849988117755927
258,Monaco,Italy,-0.9794410289957324,4.392635774351754,359,41.030640668523674,-1.2146031909183193,5.7972590168706635
259,Kiribati,China,-1.8764102015817212,2.8134831862195386,105,45.42857142857143,-1.6692404521165887,3.2216665252944514
260,Trinidad and Tobago,Nigeria,-0.2089370165231302,3.505864049488583,368,28.91304347826087,-0.06325127783549359,4.583949261669126
261,South Africa,Lesotho,-1.4615487271219227,3.3411633776073035,421,27.577197149643705,-1.5905721495327434,4.851934012393317
262,Malta,Spain,0.0920733889913422,3.111491241905231,205,34.8780487804878,-0.19293508965680065,4.010433785149652
263,Kiribati,Canada,-2.4725961597601236,1.7687107309391872,212,41.132075471698116,-2.3971737062641876,2.4999929330110042
264,Bangladesh,Guyana,-5.529540974894332,3.1694259967668237,141,37.87234042553192,-5.242133485978735,5.388619661093486
265,Guinea-Bissau,Syria,-2.0181591702149135,1.0972979706486536,82,20.609756097560975,-2.3054996778775894,4.138902813151168
266,Qatar,Sierra Leone,-1.2121109577981974,2.600869958966342,109,38.25688073394495,-1.4502567592902553,3.2805854044874465
267,Libya,Saint Lucia,-3.825043576470685,2.330181692898868,29,46.206896551724135,-3.3473793751458536,3.0772540330469607
268,Chile,Macau,-0.7931205122868169,3.185420685714508,45,31.555555555555557,-1.6572720011542457,5.731076942224772
269,Liechtenstein,Malaysia,1.8447268881129586,1.3746959156645402,581,40.413080895008605,1.8836103779989484,1.962670015561193
270,Egypt,Tajikistan,-0.5131242293018702,4.01425632934716,126,47.857142857142854,-0.07404295125235398,5.256239597790557
271,Peru,Cameroon,-4.032565465934006,2.7222525219220737,66,33.484848484848484,-3.5362207822695866,3.898121361501666
272,Costa Rica,Israel,0.6885025687930644,2.402460668705931,197,29.695431472081218,0.5384265834700904,3.2112286828579997
273,Cyprus,Bhutan,2.8673835125448006,0.0,30,33.333333333333336,2.867383512544802,1.6497661986593846
274,Cuba,Anguilla,0.5308946399788866,1.5119349113251987,29,39.6551724137931,0.7019723931077425,2.388825956923597
275,Latvia,Finland,1.3642467941859258,3.970807921831904,81,48.51851851851852,2.4063026095173274,5.173537415063681
276,Israel,Slovenia,-0.3894134981970586,1.7635959059582353,59,39.83050847457627,-0.5456962152632093,1.79599465244829
277,Canada,Chad,-2.65859016605284,5.8388846222330875,5,80.0,-1.180380564708915,4.720639802099131
278,Netherlands,Keeling Islands,-0.4941030710177904,2.300262199189653,26,45.76923076923077,-0.5724629919609565,2.610607264799279
279,Central African Republic,Liberia,-0.5419440186365533,3.333459773625531,53,50.56603773584906,-0.520804496514102,4.740570587034677
280,West Bank,Yemen,-2.601518074385114,2.2132606482980903,24,37.083333333333336,-2.700047946379162,3.9322974785024396
281,Latvia,Oman,-0.7236110444567528,2.9357245541155255,66,38.63636363636363,-0.8597200217243347,4.2845811432441
282,Austria,Peru,-1.6452437221249363,2.999454993082547,14,41.42857142857143,-0.40869120524241676,1.330665714886373
283,Croatia,Montenegro,-0.9492889239062552,4.288370011841526,25,47.6,-0.5070242853788293,5.000150630818326
284,Monaco,Anguilla,3.946977265728716,0.5952913097645103,8,32.5,3.9542326504498697,2.4941852041556687
285,South Korea,Seychelles,-3.9946463458726083,2.908562395949259,204,41.029411764705884,-4.254530291100272,4.5285590893703445
286,Croatia,Somalia,-1.6590375186087578,4.659386522684962,55,37.63636363636363,-0.9823185115503205,5.853550733582898
287,Jamaica,Singapore,-0.4704272888108039,2.516196092222732,134,46.56716417910448,-0.06319387135500376,2.0539408498753584
288,Ireland,Slovenia,0.8603174347608994,2.7074197964172373,17,48.23529411764706,0.7758374323586118,3.2807058397116835
289,Argentina,South Sudan,1.02564102564102,0.0,4,50.0,1.02564102564102,0.529638748199302
290,Liberia,Syria,-3.443977112568023,2.513119331980164,140,33.642857142857146,-3.280059102045533,3.3706313274550994
291,Suriname,Germany,0.2276236655542284,3.390312967852166,40,58.5,0.5112813572414086,3.492315129659667
292,Cameroon,Rwanda,-3.9517680627162735,4.278062799486679,88,37.61363636363637,-4.094923078873816,6.905111285222962
293,Papua New Guinea,Myanmar,-3.6007412824808482,3.214017956154885,24,47.083333333333336,-3.995734603951248,4.913973990174166
294,Sweden,Bahamas,5.006069220805787,3.471843834349305,17,45.88235294117647,3.898614425812638,6.023032731304903
295,Belgium,Bermuda,-2.2578459594383555,3.8096285887701025,83,32.89156626506024,-2.6021973417308275,4.885658044585043
296,Thailand,Mexico,-0.3617606919242455,3.1607292626797703,87,34.252873563218394,-0.31214162081881486,3.536460102864705
297,Malaysia,Turkmenistan,5.090688770585085,3.1679599983856432,40,41.25,4.7266919948442885,4.700914776751158
298,France,Niue,-1.42259414225942,0,1,70.0,-1.42259414225942,0
299,Jamaica,Gambia,3.042128845365098,2.2954082184649804,9,51.111111111111114,3.3972229843537765,3.5995751307575383
300,Uganda,Venezuela,-0.909159564352463,4.568580419663646,29,45.86206896551724,-1.4585082624652705,5.33135935398345
301,Netherlands,British Indian Ocean Territory,-1.4271947583472313,2.7505342597783238,44,48.18181818181818,-1.2780725772231492,3.374588676799528
302,Luxembourg,Seychelles,-5.5080562271127596,2.102841263235848,19,43.1578947368421,-5.386080256417131,5.004370100623046
303,India,Virgin Islands,-1.4424786641209049,2.254644354441779,13,46.15384615384615,-2.3546333060810856,3.3414715082281226
304,Kazakhstan,Lithuania,0.44061328874665223,3.568355145792865,72,45.27777777777778,0.4347913866509779,4.435360343332321
305,Thailand,Latvia,1.4074258006005922,3.9123621727124203,37,40.0,0.931923744702744,5.399095699510949
306,Andorra,Qatar,-6.024524517936099,2.189503257742761,29,31.724137931034484,-5.923760575608597,4.124165637808663
307,Cyprus,Luxembourg,-2.724153406796272,3.112825415337631,104,31.153846153846153,-2.54996509107324,4.186765557896152
308,Guinea,Tanzania,-1.8272712259992632,5.869562477660627,22,42.27272727272727,-1.4868193151348912,6.928194503720906
309,Chile,Ethiopia,0.09697988785835672,1.980690216001595,21,48.57142857142857,-0.6075509472456957,3.088058238063908
310,Lesotho,Netherlands,4.466019417475729,0.0,10,20.0,4.46601941747573,3.1579526150078836
311,United States,Saint Helena,1.0021831932321654,1.8508618192790032,22,28.636363636363637,1.006787672810213,2.7990882583302037
312,Bolivia,Turkmenistan,0.0,0.0,3,20.0,0.0,0.0
313,Samoa,Albania,2.48756218905473,0,1,100.0,2.48756218905473,0
314,Antigua and Barbuda,Israel,-5.655098827027372,2.1556937144652744,19,43.1578947368421,-5.482831046340068,4.716980492336749
315,Denmark,Zambia,-1.3831064421199541,2.611908397096168,52,28.26923076923077,-1.5668417952743219,3.6921775400602432
316,Belarus,Ethiopia,3.4035968688718374,5.972022179428893,6,60.0,0.4569060101420593,4.121140591160731
317,Fiji,Barbados,-2.2252694182797934,1.0355761582463396,18,53.333333333333336,-1.986363910370558,1.456290615087279
318,Armenia,Guam,-5.857859785759905,3.397497540794255,33,32.72727272727273,-5.484609445996161,4.840133052265353
319,Thailand,Angola,-7.4767573826853155,3.099768346323083,10,36.0,-8.318003353779963,7.527547595058449
320,Ghana,Iceland,-1.0290612810652586,4.769142085786872,13,39.23076923076923,-1.7257596099792365,3.6311514859979166
321,Chile,Guatemala,4.3245627225037735,2.809595814477068,5,40.0,3.919589968296188,2.921231516472279
322,Angola,Austria,-2.47486709168866,5.101298450267683,17,47.05882352941177,-0.5001195396412416,5.042397574652747
323,South Africa,Micronesia,2.26537216828479,0.0,2,25.0,2.26537216828479,0.640744008842179
324,Denmark,Ivory Coast,2.0531400276329332,0.8593940963939104,6,58.333333333333336,1.5121100398121656,0.8502394960447475
325,Haiti,Poland,0.30211480362538,0.0,12,31.666666666666668,0.30211480362538,0.13389654290359215
326,South Africa,Ecuador,-1.5281639721719684,1.2781731193463162,8,26.25,-1.6710600593308895,1.8061472856571024
327,Nicaragua,Barbados,-2.076494253329895,3.0724325391862894,18,49.44444444444444,-1.1663165431089735,3.4994934339796844
328,Comoros,Norway,2.58064516129032,0.0,2,50.0,2.58064516129032,0.7299166773538546
329,Mozambique,Argentina,-4.396248646096502,1.9084510848944318,23,23.91304347826087,-3.9361907412511776,4.244816466421081
330,Denmark,Swaziland,-0.9725143684778921,4.827114135391103,5,44.0,0.812110371498369,3.44593159173801
331,Guatemala,Rwanda,-9.38967136150231,0.0,7,28.571428571428573,-9.38967136150231,3.5132933209144848
332,Seychelles,Cambodia,1.6103059581320467,1.394565867607793,3,50.0,1.6103059581320465,2.011271497068729
333,Djibouti,Belgium,-1.3669808942412185,2.216323994099756,14,50.0,-1.3669808942412187,2.721194826436607
334,Sweden,Chile,-2.430399341388186,1.770160601747617,8,32.5,-2.02967915567345,2.719490019021733
335,Benin,Seychelles,1.83968462549277,0.0,5,60.0,1.8396846254927697,1.1472449280515788
336,Sri Lanka,Bermuda,0.48569652389238005,3.792998595917013,3,46.666666666666664,-2.01703348798026,5.479711475617481
337,Saudi Arabia,Djibouti,0.5364643343004045,1.0454110484998618,9,93.33333333333333,0.3631430036816505,0.6478435239788138
338,Czech Republic,Saint Lucia,0.48489666136725,1.8099235575681083,2,35.0,-0.06359300476947435,1.5160317997731088
339,Myanmar,British Indian Ocean Territory,0.36231884057971,0.5123962182511211,2,20.0,0.36231884057971,0.5123962182511211
340,Lebanon,Libya,-2.854917313371455,1.2063338219102293,17,40.588235294117645,-2.60705821808846,1.9642893292226655
341,Singapore,Lesotho,-5.06912442396314,0,1,80.0,-5.06912442396314,0
342,Zimbabwe,Gibraltar,-0.8296868296868283,1.771698019557678,5,24.0,-0.5062205062205051,2.1437998620661487
343,Brunei,Bermuda,-0.99009900990099,0.0,2,50.0,-0.99009900990099,0.8401268687364919
344,Liechtenstein,Jamaica,-0.3740491771964755,0.6317723466416235,8,10.0,-0.3740491771964755,0.6317723466416237
345,Cayman Islands,Argentina,-3.08641975308642,0,1,30.0,-3.08641975308642,0
346,Philippines,Algeria,-4.53172205438066,0,1,50.0,-4.53172205438066,0
347,Vatican City,Keeling Islands,2.69277845777234,0,1,40.0,2.69277845777234,0
348,Aruba,Serbia,-2.1978021978022,0.0,2,50.0,-2.1978021978022,1.8648970053271605
349,Belarus,Isle of Man,-2.1554106333591267,5.309554813372045,3,46.666666666666664,1.3479869675293572,6.2102828620690875
350,United Kingdom,Turks and Caicos Islands,-2.48847678016491,2.31516274121271,3,20.0,-2.48847678016491,2.31516274121271
351,Lithuania,Albania,-4.82315112540193,0.0,4,50.0,-4.82315112540193,1.1138590402372202
352,Anguilla,Israel,2.69026548672567,0,1,20.0,2.69026548672567,0
353,Myanmar,Switzerland,-3.889594015997954,3.015606391331109,2200,51.60454545454545,-3.9295580696710872,4.466368540730693
354,Austria,Albania,-1.0901321157581891,3.5061287243724526,273,39.96336996336996,-1.390062319870097,4.816357759892416
355,Tunisia,Egypt,-5.111540215590687,4.07593323200299,3423,38.56850715746421,-5.5141818430343825,6.912871949958295
356,Niger,Kenya,-5.020649466458362,3.1232881137374284,1510,37.317880794701985,-5.503537199183138,6.333733976718629
357,Myanmar,Malaysia,-3.8996433369728027,3.484854216152287,22178,50.43827216160159,-3.962048275823491,4.95439021047756
358,Saudi Arabia,Syria,-3.433922963380436,2.9080153086556595,29585,33.09379753253338,-3.569058944090277,4.935874650435439
359,Kuwait,New Zealand,-2.3468898123517863,3.2408301277106295,853,42.157092614302464,-2.317962712842363,4.8614964497836635
360,Guatemala,Costa Rica,-2.931358687855485,3.408203259898265,1177,35.38657604078165,-3.096605134638254,5.169252690009809
361,Chile,Haiti,-0.872289800995826,2.7687558034872595,1274,27.18995290423862,-0.9310867001375426,3.6201050182932097
362,Morocco,Singapore,-3.117861520505892,3.6498459186328356,732,32.295081967213115,-3.216859346212763,6.074023591875597
363,Kenya,Sri Lanka,-2.6386910700154957,3.461257995925968,875,36.93714285714286,-2.4662772364852925,4.618505994431428
364,Japan,France,-1.9960989162288938,3.2507649193067776,10928,43.037152269399705,-1.9984651999613505,4.390785075968961
365,Germany,Oman,-2.793574924208564,3.6182392171916766,4970,37.76659959758551,-2.722680693788881,5.21684880232216
366,Nepal,Philippines,-3.9524723953132237,3.6229203726044275,3314,38.95594447797224,-3.609936092649839,4.909956456981568
367,Iran,Papua New Guinea,-3.0707242623517956,1.2286750565995135,1051,26.43196955280685,-3.0708757982673704,2.338917970569486
368,Armenia,France,-5.553033659735043,3.182625988200524,2698,33.165307635285394,-5.552387452586241,6.031602783728329
369,Yemen,Armenia,-4.267445563881196,2.702548122300393,1718,44.14435389988358,-4.439912861840685,4.670206216000228
370,Germany,Austria,-2.2727579600373318,3.5453104630265386,2009,40.65206570433051,-2.030208360855896,4.63456424252222
371,Austria,South Africa,-3.532590777723999,3.3604100533547783,5774,37.682715621752685,-3.6434438143109142,5.115311425435385
372,Japan,Brazil,-0.28274931322508995,2.9131227335771395,427,46.25292740046839,-0.20726522126685193,3.498141378733905
373,Czech Republic,New Zealand,-1.9923153964071458,4.065786230374065,1065,42.798122065727696,-2.0764807940144707,5.29326180957608
374,Greece,Hong Kong,-3.8962344132779227,3.385018858497298,1179,41.8490245971162,-3.9535613295642813,5.3506045027393405
375,Ukraine,Israel,-3.012270718485891,3.0940002221499148,6555,36.30358504958047,-3.1017694499977995,4.698601863644424
376,Portugal,Ireland,-1.8446238795033063,3.55712253071268,3997,42.12659494620966,-1.903568583321379,4.655027271812093
377,Belarus,Turkey,-3.4502150443097257,4.003002453925077,2768,36.380057803468205,-3.5573288216782797,5.709843079882202
378,Cyprus,Brunei,-2.484193200910159,2.6763834144663012,106,34.905660377358494,-2.918668924888781,4.140203421610117
379,Italy,Albania,-2.3808787939424194,3.289742392116253,999,35.925925925925924,-2.326380658901748,4.4293934974162354
380,Jamaica,Azerbaijan,-3.2867226796925513,5.117336464052316,14,47.857142857142854,-2.1072206176935495,6.179646327804941
381,Sweden,Hungary,0.579880498483341,3.7150389814280915,227,32.11453744493392,0.31534774124869913,5.128125529820509
382,Nauru,Russia,-2.681029522978199,5.22391331482376,153,39.80392156862745,-2.9408595840142486,7.545610808061361
383,Portugal,Iran,-3.121063252502755,3.201490451902775,245,39.10204081632653,-3.293410950937394,5.173519854655164
384,Venezuela,Kenya,-5.453504922912023,3.7532795230709834,674,36.76557863501483,-5.721903987424052,6.920031546020873
385,United Arab Emirates,Greece,-0.3759370570645016,3.41888371849002,1819,41.96261682242991,0.0030371714077509645,3.7128321777780258
386,Qatar,Kenya,-2.3039117009911174,4.166661435219144,1557,39.55684007707129,-1.9020574290342758,6.2274626965704245
387,Burkina Faso,Philippines,-5.535058711285276,1.404033182703769,803,49.51432129514321,-5.490265659240507,3.9245849734882894
388,Morocco,Belarus,0.3550631511662094,0.8663270104252472,35,30.857142857142858,0.4921895564986445,1.1205395112042458
389,Venezuela,Oman,-3.3391115478266364,3.6524116870746544,477,36.64570230607966,-3.409208827088218,5.194159511079957
390,India,Namibia,-3.4651353725879894,5.267530310093781,61,34.09836065573771,-2.975960716797891,6.996606438894171
391,Kazakhstan,South Korea,0.9075273561466664,2.612677757714768,902,45.7649667405765,0.7333146902372938,3.889377037810468
392,Peru,Samoa,-3.5597768249266752,4.543692322243188,94,36.48936170212766,-2.4299347886330693,4.8320157060267395
393,Micronesia,New Zealand,-0.2654596293760188,2.815602158470083,504,39.26587301587302,-0.21314773477245047,3.0645225625387353
