707287032	20171116013000	20171123080000	1	wsws.org	http://www.wsws.org/en/articles/2017/11/23/usch-n23.html	15	4409	4358	4399	0	20	6789	-7.47922437673131		
707291144	20171116014500	20171123080000	1	wsws.org	http://www.wsws.org/en/articles/2017/11/23/usch-n23.html	15	4409	4358	4399	0	20	6789	-7.47922437673131		
709318141	20171123080000	20171123080000	1	wsws.org	http://www.wsws.org/en/articles/2017/11/23/usch-n23.html	15	4394	4358	4387	1	40	6789	-7.47922437673131		
707326377	20171116043000	20171123080000	1	wsws.org	http://www.wsws.org/en/articles/2017/11/23/usch-n23.html	15	4392	4358	4385	0	20	6789	-7.47922437673131		
709306601	20171123064500	20171123080000	1	allafrica.com	http://allafrica.com/stories/201711230182.html	6	886	931	833	0	20	3106	-1.72744721689059		
707370279	20171116093000	20171123080000	1	omaha.com	http://www.omaha.com/opinion/the-washington-post-misery-continues-in-debt-strapped-venezuela/article_73bf2d2d-abdc-5ff9-92e1-ec7f111742e3.html	3	915	946	922	1	100	3604	-5.84307178631051		
709318142	20171123080000	20171123080000	1	peoplesdailyng.com	http://www.peoplesdailyng.com/mugabe-let-go-of-zimbabwe/	9	3291	3346	3327	1	100	4181	-1.30624092888244		
709318143	20171123080000	20171123080000	1	nairobiwire.com	http://nairobiwire.com/2017/11/kalonzo-musyoka-speaks-wifes-condition-amidst-death-rumors.html	5	1149	1158	1122	0	10	1232	-5.68720379146919		
707551213	20171116221500	20171123080000	1	wsws.org	http://www.wsws.org/en/articles/2017/11/23/taxc-n23.html	14	3229	3253	3238	1	50	4010	-6.69781931464175		
709318144	20171123080000	20171123080000	1	wsws.org	http://www.wsws.org/en/articles/2017/11/23/gree-n23.html	7	1507	1662	1547	1	30	7687	-2.34309623430962		
707258374	20171116000000	20171123080000	1	deccanherald.com	http://www.deccanherald.com/content/644340/zimbabwes-next-leader-prepares-take.html	17	4676	-1	4668	1	60	4860	-1.37672090112641		
707258374	20171116000000	20171123080000	1	modernghana.com	https://www.modernghana.com/news/818295/zimbabwes-next-leader-prepares-to-take-power.html	18	4766	-1	4758	1	60	4952	-1.8359853121175		
709230399	20171123000000	20171123080000	1	pafoa.org	http://forum.pafoa.org/external.php?s=fc1ed84ea20a0b26c2452cd9f408ed4b&type=RSS2&forumids=2	15	4334	4453	4438	1	50	25918	-3.41614906832298		
709230400	20171123000000	20171123080000	1	pafoa.org	http://forum.pafoa.org/external.php?s=fc1ed84ea20a0b26c2452cd9f408ed4b&type=RSS2&forumids=2	15	4334	4453	4438	1	30	25918	-3.41614906832298		
709230401	20171123000000	20171123080000	1	pafoa.org	http://forum.pafoa.org/external.php?s=fc1ed84ea20a0b26c2452cd9f408ed4b&type=RSS2&forumids=2	15	4334	4453	4438	0	20	25918	-3.41614906832298		
707296402	20171116020000	20171123080000	1	deccanherald.com	http://www.deccanherald.com/content/644340/zimbabwes-next-leader-prepares-take.html	17	4676	4695	4668	0	40	4860	-1.37672090112641		
707296402	20171116020000	20171123080000	1	modernghana.com	https://www.modernghana.com/news/818295/zimbabwes-next-leader-prepares-to-take-power.html	18	4766	4785	4758	0	40	4952	-1.8359853121175		
709318145	20171123080000	20171123080000	1	peoplesdailyng.com	http://www.peoplesdailyng.com/mugabe-let-go-of-zimbabwe/	1	341	419	396	0	20	4181	-1.30624092888244		
709318146	20171123080000	20171123080000	1	independent.co.uk	http://www.independent.co.uk/news/world/asia/rohingya-crisis-latest-us-travel-ban-burma-rex-tillerson-ethnic-cleansing-muslims-aung-san-suu-kyi-a8070946.html	14	2399	2467	2407	0	30	6225	-7.27459016393443		
709318147	20171123080000	20171123080000	1	independent.co.uk	http://www.independent.co.uk/news/world/asia/rohingya-crisis-latest-us-travel-ban-burma-rex-tillerson-ethnic-cleansing-muslims-aung-san-suu-kyi-a8070946.html	14	2435	2467	2462	0	20	6225	-7.27459016393443		
707549186	20171116213000	20171123080000	1	berwickshirenews.co.uk	http://www.berwickshirenews.co.uk/news/borders-universal-credit-roll-out-in-2018-1-4620051	1	202	-1	212	1	100	1105	0.666666666666661		
709318148	20171123080000	20171123080000	1	newidea.com.au	https://www.newidea.com.au/james-bulgers-killer-thrown-back-in-jail-for-possessing-child-pornography	4	411	360	383	0	40	3617	-8.34724540901503		
709318149	20171123080000	20171123080000	1	theguardian.com	https://www.theguardian.com/world/2017/nov/23/its-just-the-start-lgbt-community-in-turkey-fears-government-crackdown	7	1392	-1	1502	0	20	5174	-2.75633958103639		
707255504	20171116000000	20171123080000	1	paducahsun.com	http://www.paducahsun.com/news/kentucky/sen-paul-s-wife-talks-on-blindside-attack/article_7372dd0b-508c-5090-b800-a8f68488fa7c.html	4	540	-1	525	1	70	910	-10.828025477707		
709240638	20171123003000	20171123080000	1	paducahsun.com	http://www.paducahsun.com/news/kentucky/sen-paul-s-wife-talks-on-blindside-attack/article_7372dd0b-508c-5090-b800-a8f68488fa7c.html	4	472	-1	529	0	10	910	-10.828025477707		
707275403	20171116004500	20171123080000	1	business-standard.com	http://www.business-standard.com/article/pti-stories/america-first-not-at-exclusion-of-rest-of-world-us-117112300393_1.html	2	337	444	351	1	80	3869	1.26984126984127		
709318150	20171123080000	20171123080000	1	independent.co.uk	http://www.independent.co.uk/news/world/asia/rohingya-crisis-latest-us-travel-ban-burma-rex-tillerson-ethnic-cleansing-muslims-aung-san-suu-kyi-a8070946.html	14	2467	2435	2462	0	20	6225	-7.27459016393443		
709318151	20171123080000	20171123080000	1	independent.co.uk	http://www.independent.co.uk/news/world/asia/rohingya-crisis-latest-us-travel-ban-burma-rex-tillerson-ethnic-cleansing-muslims-aung-san-suu-kyi-a8070946.html	14	2467	2399	2407	0	30	6225	-7.27459016393443		
709300279	20171123061500	20171123080000	1	upi.com	https://www.upi.com/Top_News/US/2017/11/23/Baltimore-officer-killed-day-before-scheduled-testimony-in-cop-corruption-case/5471511412300/	2	273	102	133	0	10	2150	-6.81818181818181		
709318152	20171123080000	20171123080000	1	vietnamnews.vn	http://vietnamnews.vn/economy/418102/anti-dumping-review-on-viet-nam-steel-nails-cancelled.html	2	400	-1	434	1	50	1353	-5.21739130434783		
708917641	20171122000000	20171123080000	1	businessworld.in	http://www.businessworld.in/article/39-MoUs-Inked-At-North-East-Summit-Manipur-CM/22-11-2017-132561/	1	-1	131	67	1	100	1396	0.59171597633136		
709318153	20171123080000	20171123080000	1	peoplesdailyng.com	http://www.peoplesdailyng.com/corruption-ex-sss-nia-bosses-must-be-arrested-magu/	2	-1	478	457	1	60	5518	-3.49946977730646		
709222162	20171122231500	20171123080000	1	allafrica.com	http://allafrica.com/stories/201711230204.html	2	516	493	476	1	50	4221	-3.35365853658536		
709318154	20171123080000	20171123080000	1	polity.org.za	http://polity.org.za/article/the-african-unions-chequered-history-with-military-coups-2017-11-23	18	5908	5785	5900	0	20	6752	-3.70018975332068		
709318155	20171123080000	20171123080000	1	polity.org.za	http://polity.org.za/article/the-african-unions-chequered-history-with-military-coups-2017-11-23	18	5908	5785	5900	1	80	6752	-3.70018975332068		
709318156	20171123080000	20171123080000	1	news.lk	https://news.lk/special-coverages/budget-2015/item/18763-china-products-exhibition-opens-at-slecc	1	47	251	207	1	80	1383	5.06912442396313		
709318157	20171123080000	20171123080000	1	news.lk	https://news.lk/special-coverages/budget-2015/item/18763-china-products-exhibition-opens-at-slecc	1	47	244	200	0	20	1383	5.06912442396313		
708917641	20171122000000	20171123080000	1	businessworld.in	http://www.businessworld.in/article/39-MoUs-Inked-At-North-East-Summit-Manipur-CM/22-11-2017-132561/	1	131	-1	67	1	100	1396	0.59171597633136		
709318158	20171123080000	20171123080000	1	guardian.ng	https://guardian.ng/news/governor-okowa-celebrates-darah-at-70/	2	179	-1	208	1	20	1447	7.65765765765766		
709298509	20171123060000	20171123080000	1	thesundaily.my	http://www.thesundaily.my/news/2017/11/23/mmea-leads-air-surveillance-coordination-maritime-zone-zahid	2	528	588	396	1	80	1949	1.93548387096774		
709318159	20171123080000	20171123080000	1	peoplesdailyng.com	http://www.peoplesdailyng.com/fg-to-nigerians-expect-reduction-in-price-of-rice-by-2018/	1	124	150	145	1	100	2930	3.82165605095542		
709318160	20171123080000	20171123080000	1	peoplesdailyng.com	http://www.peoplesdailyng.com/corruption-ex-sss-nia-bosses-must-be-arrested-magu/	2	616	715	655	1	60	5518	-3.49946977730646		
709008517	20171122081500	20171123080000	1	tri-cityherald.com	http://www.tri-cityherald.com/entertainment/celebrities/article185983598.html	17	5631	-1	5657	1	30	6768	-4.42637759710931		
709066273	20171122124500	20171123080000	1	tri-cityherald.com	http://www.tri-cityherald.com/entertainment/celebrities/article185983598.html	17	5631	5661	5672	0	10	6768	-4.42637759710931		
709318161	20171123080000	20171123080000	1	polity.org.za	http://polity.org.za/article/the-african-unions-chequered-history-with-military-coups-2017-11-23	18	5785	5908	5900	0	20	6752	-3.70018975332068		
709318162	20171123080000	20171123080000	1	polity.org.za	http://polity.org.za/article/the-african-unions-chequered-history-with-military-coups-2017-11-23	18	5785	5908	5900	1	80	6752	-3.70018975332068		
709097493	20171122144500	20171123080000	1	belfasttelegraph.co.uk	https://www.belfasttelegraph.co.uk/news/republic-of-ireland/buncrana-pier-tragedy-dad-mcgrotty-was-three-times-over-drink-drive-limit-36345677.html	19	4052	-1	4060	0	40	5565	-2.48648648648649		
709298513	20171123060000	20171123080000	1	wsws.org	http://www.wsws.org/en/articles/2017/11/23/soch-n23.html	3	184	173	244	0	20	8083	-2.5660964230171		
709298514	20171123060000	20171123080000	1	wsws.org	http://www.wsws.org/en/articles/2017/11/23/soch-n23.html	3	170	159	260	0	10	8083	-2.5660964230171		
