709318149	20171116	201711	2017	2017.8658	TUR	TURKEY	TUR																		0	010	010	01	1	0.0	2	1	2	-2.75633958103639	4	Ankara, Ankara, Turkey	TU	TU68	27516	39.9272	32.8644	-735338	0								4	Istanbul, Istanbul, Turkey	TU	TU34	27897	41.0186	28.9647	-755070	20171123080000	https://www.theguardian.com/world/2017/nov/23/its-just-the-start-lgbt-community-in-turkey-fears-government-crackdown
709318150	20171116	201711	2017	2017.8658	USA	A US	USA								MMR	MYANMAR	MMR								0	042	042	04	1	1.9	2	1	2	-7.27459016393443	4	Aung Hlaing, Ayeyarwady, Myanmar	BM	BM03	41780	15.7667	94.9833	-440327	4	Aung Hlaing, Ayeyarwady, Myanmar	BM	BM03	41780	15.7667	94.9833	-440327	4	Aung Hlaing, Ayeyarwady, Myanmar	BM	BM03	41780	15.7667	94.9833	-440327	20171123080000	http://www.independent.co.uk/news/world/asia/rohingya-crisis-latest-us-travel-ban-burma-rex-tillerson-ethnic-cleansing-muslims-aung-san-suu-kyi-a8070946.html
709318151	20171116	201711	2017	2017.8658	USA	A US	USA								MMR	MYANMAR	MMR								0	043	043	04	1	2.8	3	1	3	-7.27459016393443	4	Aung Hlaing, Ayeyarwady, Myanmar	BM	BM03	41780	15.7667	94.9833	-440327	4	Aung Hlaing, Ayeyarwady, Myanmar	BM	BM03	41780	15.7667	94.9833	-440327	4	Aung Hlaing, Ayeyarwady, Myanmar	BM	BM03	41780	15.7667	94.9833	-440327	20171123080000	http://www.independent.co.uk/news/world/asia/rohingya-crisis-latest-us-travel-ban-burma-rex-tillerson-ethnic-cleansing-muslims-aung-san-suu-kyi-a8070946.html
709318152	20171116	201711	2017	2017.8658	USAGOVBUS	THE US	USA					GOV	BUS												1	160	160	16	4	-4.0	5	1	5	-5.21739130434783	1	Vietnam, Republic Of	VM	VM		16.166667	107.833333	VM	0								1	Vietnam, Republic Of	VM	VM		16.166667	107.833333	VM	20171123080000	http://vietnamnews.vn/economy/418102/anti-dumping-review-on-viet-nam-steel-nails-cancelled.html
709318153	20171122	201711	2017	2017.8822											MED	CORRESPONDENT						MED			1	040	040	04	1	1.0	6	1	6	-3.49946977730646	0								4	Ikoyi, Nigeria (general), Nigeria	NI	NI00	23034	8.25	4.16667	-2011927	4	Ikoyi, Nigeria (general), Nigeria	NI	NI00	23034	8.25	4.16667	-2011927	20171123080000	http://www.peoplesdailyng.com/corruption-ex-sss-nia-bosses-must-be-arrested-magu/
709318154	20171122	201711	2017	2017.8822	AGO	ANGOLA	AGO								IGOAFRAFU	THE AU	AFR					IGO			0	040	040	04	1	1.0	2	1	2	-3.70018975332068	4	Harare, Mashonaland East, Zimbabwe	ZI	ZI04	40197	-17.8178	31.0447	-2312291	4	Harare, Mashonaland East, Zimbabwe	ZI	ZI04	40197	-17.8178	31.0447	-2312291	4	Harare, Mashonaland East, Zimbabwe	ZI	ZI04	40197	-17.8178	31.0447	-2312291	20171123080000	http://polity.org.za/article/the-african-unions-chequered-history-with-military-coups-2017-11-23
709318155	20171122	201711	2017	2017.8822	AGO	ANGOLA	AGO								IGOAFRAFU	THE AU	AFR					IGO			0	040	040	04	1	1.0	8	1	8	-3.70018975332068	1	Angola	AO	AO		-12.5	18.5	AO	4	Harare, Mashonaland East, Zimbabwe	ZI	ZI04	40197	-17.8178	31.0447	-2312291	1	Angola	AO	AO		-12.5	18.5	AO	20171123080000	http://polity.org.za/article/the-african-unions-chequered-history-with-military-coups-2017-11-23
709318156	20171122	201711	2017	2017.8822	CHN	CHINA	CHN								CHNJUD	CHINA	CHN					JUD			1	051	051	05	1	3.4	8	1	8	5.06912442396313	4	Colombo, Western, Sri Lanka	CE	CE36	25852	6.93194	79.8478	-2214877	4	Colombo, Western, Sri Lanka	CE	CE36	25852	6.93194	79.8478	-2214877	4	Colombo, Western, Sri Lanka	CE	CE36	25852	6.93194	79.8478	-2214877	20171123080000	https://news.lk/special-coverages/budget-2015/item/18763-china-products-exhibition-opens-at-slecc
709318157	20171122	201711	2017	2017.8822	CHN	CHINA	CHN								CHNJUD	CHINA	CHN					JUD			1	051	051	05	1	3.4	2	1	2	5.06912442396313	4	Colombo, Western, Sri Lanka	CE	CE36	25852	6.93194	79.8478	-2214877	4	Colombo, Western, Sri Lanka	CE	CE36	25852	6.93194	79.8478	-2214877	1	China	CH	CH		35	105	CH	20171123080000	https://news.lk/special-coverages/budget-2015/item/18763-china-products-exhibition-opens-at-slecc
709318158	20171122	201711	2017	2017.8822	GOV	STATE GOVERNOR						GOV													1	051	051	05	1	3.4	2	1	2	7.65765765765766	5	Delta State, Delta, Nigeria	NI	NI36	191350	5.5	6	29267	0								5	Delta State, Delta, Nigeria	NI	NI36	191350	5.5	6	29267	20171123080000	https://guardian.ng/news/governor-okowa-celebrates-darah-at-70/
