GlobalEventID. (integer);Day. (integer);MonthYear. (integer);Year. (integer);FractionDate. (floating point;Actor1Code. (string);Actor1Name. (string);Actor1CountryCode. (string);Actor1KnownGroupCode. (string);Actor1EthnicCode. (string);Actor1Religion1Code. (string);Actor1Religion2Code. (string);Actor1Type1Code. (string);Actor1Type2Code. (string);Actor1Type3Code. (string);Actor2Code. (string);Actor2Name. (string);Actor2CountryCode. (string);Actor2KnownGroupCode. (string);Actor2EthnicCode. (string);Actor2Religion1Code. (string);Actor2Religion2Code. (string);Actor2Type1Code. (string);Actor2Type2Code. (string);Actor2Type3Code. (string);IsRootEvent. (integer);EventCode. (string);EventBaseCode. (string);EventRootCode. (string);QuadClass. (integer);GoldsteinScale. (floating point;NumMentions. (integer);NumSources. (integer);NumArticles. (integer);AvgTone. (numeric);Actor1Geo_Type. (integer);Actor1Geo_Fullname. (string);Actor1Geo_CountryCode. (string);Actor1Geo_ADM1Code. (string);Actor1Geo_ADM2Code. (string);Actor1Geo_Lat. (floating point;Actor1Geo_Long. (floating point;Actor1Geo_FeatureID. (string);Actor2Geo_Type. (integer);Actor2Geo_Fullname. (string);Actor2Geo_CountryCode. (string);Actor2Geo_ADM1Code. (string);Actor2Geo_ADM2Code. (string);Actor2Geo_Lat. (floating point;Actor2Geo_Long. (floating point;Actor2Geo_FeatureID. (string);ActionGeo_Type. (integer);ActionGeo_Fullname. (string);ActionGeo_CountryCode. (string);ActionGeo_ADM1Code. (string);ActionGeo_ADM2Code. (string);ActionGeo_Lat. (floating point;ActionGeo_Long. (floating point;ActionGeo_FeatureID. (string);DATEADDED. (integer);SOURCEURL. (string)
707238172;20171115;201711;2017;2017.8630;JUD;JUDGE;;;;;;JUD;;;GBR;UNITED KINGDOM;GBR;;;;;;;;0;14;14;1;1;0.0;4;1;4;-8.58585858585858;4;Brighton, Brighton and Hove, United Kingdom;UK;UKB6;40137;50.8333;-0.15;-2590884;4;Brighton, Brighton and Hove, United Kingdom;UK;UKB6;40137;50.8333;-0.15;-2590884;4;Brighton, Brighton and Hove, United Kingdom;UK;UKB6;40137;50.8333;-0.15;-2590884;2,02E+13;https://news.sky.com/story/hairdresser-daryll-rowe-found-guilty-of-deliberately-infecting-men-with-hiv-11127994
707238173;20171115;201711;2017;2017.8630;JUD;JUDGE;;;;;;JUD;;;GBR;UNITED KINGDOM;GBR;;;;;;;;0;173;173;17;4;-5.0;4;1;4;-8.58585858585858;4;Brighton, Brighton and Hove, United Kingdom;UK;UKB6;40137;50.8333;-0.15;-2590884;4;Brighton, Brighton and Hove, United Kingdom;UK;UKB6;40137;50.8333;-0.15;-2590884;4;Brighton, Brighton and Hove, United Kingdom;UK;UKB6;40137;50.8333;-0.15;-2590884;2,02E+13;https://news.sky.com/story/hairdresser-daryll-rowe-found-guilty-of-deliberately-infecting-men-with-hiv-11127994
707238174;20171115;201711;2017;2017.8630;JUD;PROSECUTOR;;;;;;JUD;;;GTM;GUATEMALA;GTM;;;;;;;;0;80;80;8;2;5.0;1;1;1;-9.69162995594715;3;Miami, Florida, United States;US;USFL;FL086;25.7743;-80.1937;295004;3;Miami, Florida, United States;US;USFL;FL086;25.7743;-80.1937;295004;3;Miami, Florida, United States;US;USFL;FL086;25.7743;-80.1937;295004;2,02E+13;https://www.theepochtimes.com/illegal-immigrant-charged-in-brutal-murder-of-mcdonalds-millionaire_2358621.html
707238175;20171115;201711;2017;2017.8630;JUD;ADVOCATE;;;;;;JUD;;;HLH;DOCTOR;;;;;;HLH;;;1;20;20;2;1;3.0;10;1;10;-2.89855072463768;4;Devonport, Plymouth, United Kingdom;UK;UKK4;40104;50.3667;-4.18333;-2594320;4;Devonport, Plymouth, United Kingdom;UK;UKK4;40104;50.3667;-4.18333;-2594320;4;Devonport, Plymouth, United Kingdom;UK;UKK4;40104;50.3667;-4.18333;-2594320;2,02E+13;http://www.theadvocate.com.au/story/5055241/letters-to-the-editor/
707238176;20171115;201711;2017;2017.8630;JUD;LAWYER;;;;;;JUD;;;HLH;NURSE;;;;;;HLH;;;0;173;173;17;4;-5.0;3;1;3;-4.1970802919708;2;Louisiana, United States;US;USLA;;31.1801;-91.8749;LA;2;Louisiana, United States;US;USLA;;31.1801;-91.8749;LA;2;Louisiana, United States;US;USLA;;31.1801;-91.8749;LA;2,02E+13;https://www.cbsnews.com/news/i-forgave-and-i-forgive-wrongfully-convicted-man-wilbert-jones-freed-after-45-years/
707238177;20171115;201711;2017;2017.8630;JUD;LAWYER;;;;;;JUD;;;HLH;HOSPITAL;;;;;;HLH;;;1;181;181;18;4;-9.0;2;1;2;-11.0687022900763;3;Baton Rouge, Louisiana, United States;US;USLA;LA033;30.4507;-91.1545;1629914;3;Baton Rouge, Louisiana, United States;US;USLA;;30.4507;-91.1545;1629914;3;Baton Rouge, Louisiana, United States;US;USLA;;30.4507;-91.1545;1629914;2,02E+13;http://ijr.com/the-declaration/2017/11/1017747-louisiana-man-wrongly-convicted-kidnapping-rape-freed-spending-46-years-prison/
707238178;20171115;201711;2017;2017.8630;JUD;ATTORNEY;;;;;;JUD;;;MED;SPOKESMAN;;;;;;MED;;;1;10;10;1;1;0.0;2;1;2;-7.52688172043011;2;Massachusetts, United States;US;USMA;;42.2373;-71.5314;MA;2;Massachusetts, United States;US;USMA;;42.2373;-71.5314;MA;2;Massachusetts, United States;US;USMA;;42.2373;-71.5314;MA;2,02E+13;http://wwlp.com/2017/11/15/victim-of-deadly-i-291-accident-identified/
707238179;20171115;201711;2017;2017.8630;JUD;ATTORNEY;;;;;;JUD;;;MNCUSA;BANK OF AMERICA;USA;;;;;MNC;;;1;15;15;1;1;0.0;2;1;2;-8.06916426512968;3;Springfield, Missouri, United States;US;USMO;MO077;37.2153;-93.2982;735864;3;Springfield, Missouri, United States;US;USMO;MO077;37.2153;-93.2982;735864;3;Springfield, Missouri, United States;US;USMO;MO077;37.2153;-93.2982;735864;2,02E+13;http://www.kspr.com/content/news/Springfield-man-pleads-guilty-to-bank-robbery-457805483.html
707238180;20171115;201711;2017;2017.8630;JUD;ATTORNEY;;;;;;JUD;;;MNCUSA;BANK OF AMERICA;USA;;;;;MNC;;;1;15;15;1;1;0.0;2;1;2;-8.06916426512968;2;Missouri, United States;US;USMO;;38.4623;-92.302;MO;3;Springfield, Missouri, United States;US;USMO;MO077;37.2153;-93.2982;735864;3;Springfield, Missouri, United States;US;USMO;MO077;37.2153;-93.2982;735864;2,02E+13;http://www.kspr.com/content/news/Springfield-man-pleads-guilty-to-bank-robbery-457805483.html
707238181;20171115;201711;2017;2017.8630;JUD;ATTORNEY;;;;;;JUD;;;USA;DALLAS;USA;;;;;;;;1;20;20;2;1;3.0;5;1;5;-6.1377245508982;0;;;;;;;;0;;;;;;;;0;;;;;;;;2,02E+13;https://www.theepochtimes.com/texas-prosecutor-who-got-fired-after-fight-with-uber-driver-speaks-out_2358425.html
707238182;20171115;201711;2017;2017.8630;JUD;ADVOCATE;;;;;;JUD;;;USA;UNITED STATES;USA;;;;;;;;1;40;40;4;1;1.0;4;2;4;-1.91159173699056;2;Pennsylvania, United States;US;USPA;;40.5773;-77.264;PA;2;Pennsylvania, United States;US;USPA;;40.5773;-77.264;PA;2;Pennsylvania, United States;US;USPA;;40.5773;-77.264;PA;2,02E+13;http://www.timesonline.com/news/20171115/pa-auditor-general-depasquale-launching-special-report-on-reducing-gun-violence
707238183;20171115;201711;2017;2017.8630;JUD;ATTORNEY;;;;;;JUD;;;USA;WASHINGTON;USA;;;;;;;;1;46;46;4;1;7.0;18;2;18;0.79257325210328;3;Georgetown University Law Center, District of Columbia, United States;US;USDC;DC001;38.8976;-77.0136;529195;3;Georgetown University Law Center, District of Columbia, United States;US;USDC;;38.8976;-77.0136;529195;3;Georgetown University Law Center, District of Columbia, United States;US;USDC;;38.8976;-77.0136;529195;2,02E+13;http://www.4-traders.com/news/Will-Sjoberg-joins-Porter-Wright-s-Washington-office--25514704/
707238184;20171115;201711;2017;2017.8630;JUD;ATTORNEY;;;;;;JUD;;;USA;UNITED STATES;USA;;;;;;;;1;46;46;4;1;7.0;2;1;2;0.78328981723238;3;Georgetown University Law Center, District of Columbia, United States;US;USDC;DC001;38.8976;-77.0136;529195;2;Texas, United States;US;USTX;;31.106;-97.6475;TX;3;Georgetown University Law Center, District of Columbia, United States;US;USDC;;38.8976;-77.0136;529195;2,02E+13;https://www.marketwatch.com/story/will-sjoberg-joins-porter-wrights-washington-office-2017-11-15
707238185;20171115;201711;2017;2017.8630;JUD;ATTORNEY;;;;;;JUD;;;USA;UNITED STATES;USA;;;;;;;;0;110;110;11;3;-2.0;4;1;4;-1.71232876712329;2;Alabama, United States;US;USAL;;32.799;-86.8073;AL;2;Alabama, United States;US;USAL;;32.799;-86.8073;AL;2;Alabama, United States;US;USAL;;32.799;-86.8073;AL;2,02E+13;https://www.cbsnews.com/live-news/roy-moore-press-conference-live-updates/
707238186;20171115;201711;2017;2017.8630;JUD;ATTORNEY;;;;;;JUD;;;USA;UNITED STATES;USA;;;;;;;;1;112;112;11;3;-2.0;1;1;1;-10.7438016528926;3;Wyandanch, New York, United States;US;USNY;NY103;40.754;-73.3604;971769;3;Wyandanch, New York, United States;US;USNY;NY103;40.754;-73.3604;971769;3;Wyandanch, New York, United States;US;USNY;NY103;40.754;-73.3604;971769;2,02E+13;http://www.baltimoresun.com/news/maryland/anne-arundel/ac-cn-sosa-guevara-murder-1115-story.html
707238187;20171115;201711;2017;2017.8630;JUD;PROSECUTOR;;;;;;JUD;;;USA;UNITED STATES;USA;;;;;;;;1;112;112;11;3;-2.0;2;1;2;-10.7438016528926;3;Nassau County, New York, United States;US;USNY;NY059;40.7507;-73.5829;974128;3;Wyandanch, New York, United States;US;USNY;NY103;40.754;-73.3604;971769;3;Wyandanch, New York, United States;US;USNY;NY103;40.754;-73.3604;971769;2,02E+13;http://www.baltimoresun.com/news/maryland/anne-arundel/ac-cn-sosa-guevara-murder-1115-story.html
707238188;20171115;201711;2017;2017.8630;JUD;ATTORNEY;;;;;;JUD;;;USA;UNITED STATES;USA;;;;;;;;1;112;112;11;3;-2.0;1;1;1;-10.7438016528926;2;New York, United States;US;USNY;;42.1497;-74.9384;NY;3;Wyandanch, New York, United States;US;USNY;NY103;40.754;-73.3604;971769;3;Wyandanch, New York, United States;US;USNY;NY103;40.754;-73.3604;971769;2,02E+13;http://www.baltimoresun.com/news/maryland/anne-arundel/ac-cn-sosa-guevara-murder-1115-story.html
707238189;20171115;201711;2017;2017.8630;JUD;ATTORNEY;;;;;;JUD;;;USA;UNITED STATES;USA;;;;;;;;0;120;120;12;3;-4.0;8;1;4;-1.71232876712329;2;Alabama, United States;US;USAL;;32.799;-86.8073;AL;2;Alabama, United States;US;USAL;;32.799;-86.8073;AL;2;Alabama, United States;US;USAL;;32.799;-86.8073;AL;2,02E+13;https://www.cbsnews.com/live-news/roy-moore-press-conference-live-updates/
707238190;20171115;201711;2017;2017.8630;JUD;JUDGE;;;;;;JUD;;;USA;UNITED STATES;USA;;;;;;;;1;172;172;17;4;-5.0;4;1;4;-7.07692307692308;2;California, United States;US;USCA;;36.17;-119.746;CA;2;California, United States;US;USCA;;36.17;-119.746;CA;2;California, United States;US;USCA;;36.17;-119.746;CA;2,02E+13;http://www.ibtimes.co.uk/gunman-who-killed-4-shooting-spree-had-been-barred-owning-firearms-earlier-this-year-1647515
707238191;20171115;201711;2017;2017.8630;JUD;PROSECUTOR;;;;;;JUD;;;USA;UNITED STATES;USA;;;;;;;;0;181;181;18;4;-9.0;1;1;1;-11.0687022900763;3;Baton Rouge, Louisiana, United States;US;USLA;LA033;30.4507;-91.1545;1629914;3;Baton Rouge, Louisiana, United States;US;USLA;;30.4507;-91.1545;1629914;3;Baton Rouge, Louisiana, United States;US;USLA;;30.4507;-91.1545;1629914;2,02E+13;http://ijr.com/the-declaration/2017/11/1017747-louisiana-man-wrongly-convicted-kidnapping-rape-freed-spending-46-years-prison/
707238192;20171115;201711;2017;2017.8630;JUD;JUDGE;;;;;;JUD;;;USACVL;CALIFORNIA;USA;;;;;CVL;;;1;172;172;17;4;-5.0;6;1;6;-7.07692307692308;2;California, United States;US;USCA;;36.17;-119.746;CA;2;California, United States;US;USCA;;36.17;-119.746;CA;2;California, United States;US;USCA;;36.17;-119.746;CA;2,02E+13;http://www.ibtimes.co.uk/gunman-who-killed-4-shooting-spree-had-been-barred-owning-firearms-earlier-this-year-1647515
707238193;20171115;201711;2017;2017.8630;JUD;LAWYER;;;;;;JUD;;;USAEDU;VERMONT;USA;;;;;EDU;;;1;71;71;7;2;7.4;17;3;17;-4.72205944957804;2;Vermont, United States;US;USVT;;44.0407;-72.7093;VT;2;Vermont, United States;US;USVT;;44.0407;-72.7093;VT;2;Vermont, United States;US;USVT;;44.0407;-72.7093;VT;2,02E+13;http://www.wmdt.com/news/national/lawyer-who-challenged-vermonts-school-funding-system-dies/656854507
707238194;20171115;201711;2017;2017.8630;JUD;LAWYER;;;;;;JUD;;;USAHLH;UNITED STATES;USA;;;;;HLH;;;1;181;181;18;4;-9.0;4;1;4;-11.0687022900763;3;Baton Rouge, Louisiana, United States;US;USLA;LA033;30.4507;-91.1545;1629914;3;Baton Rouge, Louisiana, United States;US;USLA;;30.4507;-91.1545;1629914;3;Baton Rouge, Louisiana, United States;US;USLA;;30.4507;-91.1545;1629914;2,02E+13;http://ijr.com/the-declaration/2017/11/1017747-louisiana-man-wrongly-convicted-kidnapping-rape-freed-spending-46-years-prison/
707238195;20171115;201711;2017;2017.8630;JUDJUD;MAGISTRATE;;;;;;JUD;JUD;;BUS;BANK;;;;;;BUS;;;1;15;15;1;1;0.0;6;1;6;-8.06916426512968;3;Springfield, Missouri, United States;US;USMO;MO077;37.2153;-93.2982;735864;3;Springfield, Missouri, United States;US;USMO;MO077;37.2153;-93.2982;735864;3;Springfield, Missouri, United States;US;USMO;MO077;37.2153;-93.2982;735864;2,02E+13;http://www.kspr.com/content/news/Springfield-man-pleads-guilty-to-bank-robbery-457805483.html
707238196;20171115;201711;2017;2017.8630;JUDJUD;MAGISTRATE;;;;;;JUD;JUD;;USAGOV;UNITED STATES;USA;;;;;GOV;;;1;16;16;1;1;-2.0;2;1;2;-4.18502202643172;1;Canada;CA;CA;;60;-96;CA;1;Canada;CA;CA;;60;-96;CA;1;Canada;CA;CA;;60;-96;CA;2,02E+13;https://www.washingtonpost.com/business/technology/feds-charge-man-they-say-worked-for-darknet-marketplace/2017/11/15/8c42cb3c-ca48-11e7-b506-8a10ed11ecf5_story.html
707238197;20171115;201711;2017;2017.8630;JUDJUD;MAGISTRATE;;;;;;JUD;JUD;;USAJUD;UNITED STATES;USA;;;;;JUD;;;1;16;16;1;1;-2.0;2;1;2;-4.18502202643172;1;Canada;CA;CA;;60;-96;CA;1;Canada;CA;CA;;60;-96;CA;1;Canada;CA;CA;;60;-96;CA;2,02E+13;https://www.washingtonpost.com/business/technology/feds-charge-man-they-say-worked-for-darknet-marketplace/2017/11/15/8c42cb3c-ca48-11e7-b506-8a10ed11ecf5_story.html
707238198;20171115;201711;2017;2017.8630;KEN;NAIROBI;KEN;;;;;;;;GOV;MINISTRY;;;;;;GOV;;;1;72;72;7;2;8.3;10;1;10;-7.84313725490196;4;Nairobi, Nairobi Area, Kenya;KE;KE05;18585;-1.28333;36.8167;-2258072;4;Nairobi, Nairobi Area, Kenya;KE;KE05;18585;-1.28333;36.8167;-2258072;4;Nairobi, Nairobi Area, Kenya;KE;KE05;18585;-1.28333;36.8167;-2258072;2,02E+13;http://www.nation.co.ke/news/Man-dies-as-vehicle-is-swept-away/1056-4188848-sjtp70z/
707238199;20171115;201711;2017;2017.8630;KHM;CAMBODIA;KHM;;;;;;;;;;;;;;;;;;1;45;45;4;1;5.0;4;1;2;-6.25;1;Cambodia;CB;CB;;13;105;CB;0;;;;;;;;1;Myanmar;BM;BM;;22;98;BM;2,02E+13;https://www.npr.org/2017/11/15/564443814/in-myanmar-the-persecution-of-the-muslim-minority-the-rohingya-continues
707238200;20171115;201711;2017;2017.8630;KHM;CAMBODIAN;KHM;;;;;;;;GBRCVL;BRITISH;GBR;;;;;CVL;;;1;182;182;18;4;-9.5;4;1;4;-1.68674698795181;1;Canada;CA;CA;;60;-96;CA;1;Canada;CA;CA;;60;-96;CA;1;Canada;CA;CA;;60;-96;CA;2,02E+13;http://igeeksmagz.com/2017/11/15/stotfold-born-natalie-seymour-22-found-dead-in-cambodian.html
707238201;20171115;201711;2017;2017.8630;KHM;CAMBODIAN;KHM;;;;;;;;MED;MEDIA;;;;;;MED;;;1;182;182;18;4;-9.5;3;1;3;-1.68674698795181;1;Canada;CA;CA;;60;-96;CA;1;Canada;CA;CA;;60;-96;CA;1;Canada;CA;CA;;60;-96;CA;2,02E+13;http://igeeksmagz.com/2017/11/15/stotfold-born-natalie-seymour-22-found-dead-in-cambodian.html
707238202;20171115;201711;2017;2017.8630;KHM;CAMBODIA;KHM;;;;;;;;MMR;BURMESE;MMR;;;;;;;;1;46;46;4;1;7.0;2;1;1;-6.25;1;Cambodia;CB;CB;;13;105;CB;1;Myanmar;BM;BM;;22;98;BM;1;Cambodia;CB;CB;;13;105;CB;2,02E+13;https://www.npr.org/2017/11/15/564443814/in-myanmar-the-persecution-of-the-muslim-minority-the-rohingya-continues
707238203;20171115;201711;2017;2017.8630;KHM;CAMBODIA;KHM;;;;;;;;MMR;BURMESE;MMR;;;;;;;;1;46;46;4;1;7.0;2;1;1;-6.25;1;Cambodia;CB;CB;;13;105;CB;1;Cambodia;CB;CB;;13;105;CB;1;Cambodia;CB;CB;;13;105;CB;2,02E+13;https://www.npr.org/2017/11/15/564443814/in-myanmar-the-persecution-of-the-muslim-minority-the-rohingya-continues
707238204;20171115;201711;2017;2017.8630;KHM;CAMBODIA;KHM;;;;;;;;MMRGOV;MYANMAR;MMR;;;;;GOV;;;1;40;40;4;1;1.0;2;1;2;-6.25;1;Cambodia;CB;CB;;13;105;CB;1;Myanmar;BM;BM;;22;98;BM;1;Cambodia;CB;CB;;13;105;CB;2,02E+13;https://www.npr.org/2017/11/15/564443814/in-myanmar-the-persecution-of-the-muslim-minority-the-rohingya-continues
707238205;20171115;201711;2017;2017.8630;KHM;CAMBODIA;KHM;;;;;;;;MMRGOV;MYANMAR;MMR;;;;;GOV;;;1;40;40;4;1;1.0;2;1;2;-6.25;1;Cambodia;CB;CB;;13;105;CB;1;Cambodia;CB;CB;;13;105;CB;1;Cambodia;CB;CB;;13;105;CB;2,02E+13;https://www.npr.org/2017/11/15/564443814/in-myanmar-the-persecution-of-the-muslim-minority-the-rohingya-continues
707238206;20171115;201711;2017;2017.8630;KHMGOV;CAMBODIA;KHM;;;;;GOV;;;MMRGOV;MYANMAR;MMR;;;;;GOV;;;1;40;40;4;1;1.0;4;1;2;-6.25;1;Cambodia;CB;CB;;13;105;CB;1;Cambodia;CB;CB;;13;105;CB;1;Cambodia;CB;CB;;13;105;CB;2,02E+13;https://www.npr.org/2017/11/15/564443814/in-myanmar-the-persecution-of-the-muslim-minority-the-rohingya-continues
707238207;20171115;201711;2017;2017.8630;KOR;SOUTH KOREAN;KOR;;;;;;;;;;;;;;;;;;0;111;111;11;3;-2.0;1;1;1;-6.49895178197065;4;Pyongyang, P'yongyang-si, North Korea;KN;KN12;39681;39.0194;125.755;-183459;0;;;;;;;;4;Seoul, Soul-t'ukpyolsi, South Korea;KS;KS11;24984;37.5664;127;-716583;2,02E+13;http://www.grandforksherald.com/news/4359888-north-korea-says-trump-should-be-sentenced-death-insulting-korean-leader-kim-jong-un
707238208;20171115;201711;2017;2017.8630;KOR;SOUTH KOREA;KOR;;;;;;;;SGP;SINGAPORE;SGP;;;;;;;;1;10;10;1;1;0.0;2;1;2;-1.65562913907285;1;South Korea;KS;KS;;37;127.5;KS;1;South Korea;KS;KS;;37;127.5;KS;1;Singapore;SN;SN;;1.366667;103.8;SN;2,02E+13;http://www.hellenicshippingnews.com/asian-regrade-jumps-on-gasoil-weakness/
707238209;20171115;201711;2017;2017.8630;KOR;SOUTH KOREA;KOR;;;;;;;;SGP;SINGAPORE;SGP;;;;;;;;1;10;10;1;1;0.0;6;1;6;-1.65562913907285;1;South Korea;KS;KS;;37;127.5;KS;1;Singapore;SN;SN;;1.366667;103.8;SN;1;Singapore;SN;SN;;1.366667;103.8;SN;2,02E+13;http://www.hellenicshippingnews.com/asian-regrade-jumps-on-gasoil-weakness/
707238210;20171115;201711;2017;2017.8630;LAB;EMPLOYEE;;;;;;LAB;;;;;;;;;;;;;0;10;10;1;1;0.0;6;1;6;-2.03862660944206;3;San Diego, California, United States;US;USCA;CA073;32.7153;-117.157;1661377;0;;;;;;;;3;San Diego, California, United States;US;USCA;;32.7153;-117.157;1661377;2,02E+13;http://www.sandiegouniontribune.com/rancho-bernardo/sd-cm-pow-news-cyber-crime-rbba-nov17-story.html
707238211;20171115;201711;2017;2017.8630;LAB;EMPLOYEE;;;;;;LAB;;;;;;;;;;;;;0;10;10;1;1;0.0;4;1;4;-2.03862660944206;3;San Diego County, California, United States;US;USCA;CA073;33.0334;-116.801;277301;0;;;;;;;;3;San Diego County, California, United States;US;USCA;;33.0334;-116.801;277301;2,02E+13;http://www.sandiegouniontribune.com/rancho-bernardo/sd-cm-pow-news-cyber-crime-rbba-nov17-story.html
707238212;20171115;201711;2017;2017.8630;LAB;EMPLOYEE;;;;;;LAB;;;;;;;;;;;;;1;12;12;1;1;-0.4;10;1;10;0.540540540540539;4;London, London, City of, United Kingdom;UK;UKH9;40110;51.5;-0.116667;-2601889;0;;;;;;;;4;London, London, City of, United Kingdom;UK;UKH9;40110;51.5;-0.116667;-2601889;2,02E+13;http://globenewswire.com/news-release/2017/11/15/1193801/0/en/Sandell-Asset-Management-Europe-Limited-Form-8-3-Booker-Group-PLC.html
707238213;20171115;201711;2017;2017.8630;LAB;EMPLOYEE;;;;;;LAB;;;;;;;;;;;;;0;112;112;11;3;-2.0;5;1;5;-1.80995475113123;1;United States;US;US;;39.828175;-98.5795;US;0;;;;;;;;1;United States;US;US;;39.828175;-98.5795;US;2,02E+13;https://www.maritimeprofessional.com/blogs/post/establishing-hiring-criteria-15287
707238214;20171115;201711;2017;2017.8630;LAB;WORKER;;;;;;LAB;;;GOV;ADMINISTRATION;;;;;;GOV;;;1;112;112;11;3;-2.0;6;1;6;-3.48432055749129;4;Petersburg, Sankt-Peterburg, Russia;RS;RS66;25095;59.8944;30.2642;-2996338;4;Petersburg, Sankt-Peterburg, Russia;RS;RS66;25095;59.8944;30.2642;-2996338;4;Petersburg, Sankt-Peterburg, Russia;RS;RS66;25095;59.8944;30.2642;-2996338;2,02E+13;http://www.tampabay.com/news/localgovernment/Fired-City-worker-who-accused-Kriseman-administration-of-bullying-gets-the-ax_162681246
707238215;20171115;201711;2017;2017.8630;LAB;WORKER;;;;;;LAB;;;GOV;ADMINISTRATION;;;;;;GOV;;;1;160;160;16;4;-4.0;4;1;4;-3.48432055749129;3;Spring Hill, Florida, United States;US;USFL;FL053;28.4769;-82.5255;294933;3;Tampa, Florida, United States;US;USFL;FL057;27.9475;-82.4584;292005;3;Spring Hill, Florida, United States;US;USFL;;28.4769;-82.5255;294933;2,02E+13;http://www.tampabay.com/news/localgovernment/Fired-City-worker-who-accused-Kriseman-administration-of-bullying-gets-the-ax_162681246
707238216;20171115;201711;2017;2017.8630;LAB;WORKER;;;;;;LAB;;;GOV;ADMINISTRATION;;;;;;GOV;;;1;160;160;16;4;-4.0;2;1;2;-3.48432055749129;3;Spring Hill, Florida, United States;US;USFL;FL053;28.4769;-82.5255;294933;3;Spring Hill, Florida, United States;US;USFL;;28.4769;-82.5255;294933;3;Spring Hill, Florida, United States;US;USFL;;28.4769;-82.5255;294933;2,02E+13;http://www.tampabay.com/news/localgovernment/Fired-City-worker-who-accused-Kriseman-administration-of-bullying-gets-the-ax_162681246
707238217;20171115;201711;2017;2017.8630;LAB;EMPLOYEE;;;;;;LAB;;;GOVHLH;HEALTH OFFICIAL;;;;;;GOV;HLH;;1;173;173;17;4;-5.0;5;1;5;-4.8780487804878;3;Salt Lake City, Utah, United States;US;USUT;UT035;40.7608;-111.891;1454997;3;Salt Lake City, Utah, United States;US;USUT;;40.7608;-111.891;1454997;3;Salt Lake City, Utah, United States;US;USUT;;40.7608;-111.891;1454997;2,02E+13;http://fox13now.com/2017/11/15/frozen-shrimp-stored-in-hospital-bucket-for-vomit-mice-roaches-shut-down-salt-lake-city-restaurant/
707238218;20171115;201711;2017;2017.8630;LAB;EMPLOYEE;;;;;;LAB;;;IND;BHOPAL;IND;;;;;;;;1;10;10;1;1;0.0;1;1;1;-2.0066889632107;4;Bhopal, Madhya Pradesh, India;IN;IN35;17746;23.2667;77.4;-2091670;4;Bhopal, Madhya Pradesh, India;IN;IN35;17746;23.2667;77.4;-2091670;4;Bhopal, Madhya Pradesh, India;IN;IN35;17746;23.2667;77.4;-2091670;2,02E+13;http://indianexpress.com/article/education/nios-scam-seven-contractual-staff-sacked-in-bhopal-4939371/
707238219;20171115;201711;2017;2017.8630;LAB;WORKER;;;;;;LAB;;;LEG;SENATE;;;;;;LEG;;;0;43;43;4;1;2.8;5;1;5;-0.63492063492063;1;United States;US;US;;39.828175;-98.5795;US;1;United States;US;US;;39.828175;-98.5795;US;1;United States;US;US;;39.828175;-98.5795;US;2,02E+13;https://nawindpower.com/hundreds-wind-stakeholders-band-together-house-tax-proposal
707238220;20171115;201711;2017;2017.8630;LAB;WORKER;;;;;;LAB;;;RUSGOV;RUSSIA;RUS;;;;;GOV;;;1;112;112;11;3;-2.0;4;1;4;-3.48432055749129;4;Petersburg, Sankt-Peterburg, Russia;RS;RS66;25095;59.8944;30.2642;-2996338;4;Petersburg, Sankt-Peterburg, Russia;RS;RS66;25095;59.8944;30.2642;-2996338;4;Petersburg, Sankt-Peterburg, Russia;RS;RS66;25095;59.8944;30.2642;-2996338;2,02E+13;http://www.tampabay.com/news/localgovernment/Fired-City-worker-who-accused-Kriseman-administration-of-bullying-gets-the-ax_162681246
707238221;20171115;201711;2017;2017.8630;LAB;WORKER;;;;;;LAB;;;RUSGOV;RUSSIA;RUS;;;;;GOV;;;1;160;160;16;4;-4.0;2;1;2;-3.48432055749129;3;Spring Hill, Florida, United States;US;USFL;FL053;28.4769;-82.5255;294933;3;Tampa, Florida, United States;US;USFL;FL057;27.9475;-82.4584;292005;3;Spring Hill, Florida, United States;US;USFL;;28.4769;-82.5255;294933;2,02E+13;http://www.tampabay.com/news/localgovernment/Fired-City-worker-who-accused-Kriseman-administration-of-bullying-gets-the-ax_162681246
707238222;20171115;201711;2017;2017.8630;LAB;WORKER;;;;;;LAB;;;RUSGOV;RUSSIA;RUS;;;;;GOV;;;1;160;160;16;4;-4.0;2;1;2;-3.48432055749129;2;Florida, United States;US;USFL;;27.8333;-81.717;FL;2;Florida, United States;US;USFL;;27.8333;-81.717;FL;2;Florida, United States;US;USFL;;27.8333;-81.717;FL;2,02E+13;http://www.tampabay.com/news/localgovernment/Fired-City-worker-who-accused-Kriseman-administration-of-bullying-gets-the-ax_162681246
707238223;20171115;201711;2017;2017.8630;LAB;WORKER;;;;;;LAB;;;USA;CHICAGO;USA;;;;;;;;1;40;40;4;1;1.0;10;1;10;2.22222222222222;2;New York, United States;US;USNY;;42.1497;-74.9384;NY;2;New York, United States;US;USNY;;42.1497;-74.9384;NY;2;New York, United States;US;USNY;;42.1497;-74.9384;NY;2,02E+13;http://inthesetimes.com/working/entry/20694/second-city-union-democratic-socialists-america-comedy-labor
